date,high_temp,low_temp,rain,pressure,wind_speed,humidity,cloudcover,avg_temp
2020-07-17,35.4,27.3,1.2,1004.8541666666666,17.3875,67.95833333333333,87.375,31.35
2020-07-18,36.9,27.4,0.0,1004.1291666666666,17.54583333333333,67.29166666666667,80.29166666666667,32.15
2020-07-19,36.4,27.3,0.3,1004.5041666666666,16.05,66.83333333333333,94.41666666666667,31.85
2020-07-20,34.5,26.1,0.8,1006.775,12.483333333333334,68.33333333333333,80.375,30.3
2020-07-21,34.9,26.8,0.9,1007.4875000000001,10.2875,67.5,35.75,30.85
2020-07-22,34.6,26.8,1.6,1006.2708333333334,11.679166666666667,71.75,29.791666666666668,30.700000000000003
2020-07-23,35.6,26.9,1.0,1005.8416666666667,9.933333333333334,67.33333333333333,31.041666666666668,31.25
2020-07-24,38.0,28.1,0.0,1004.6666666666666,11.466666666666667,60.5,81.16666666666667,33.05
2020-07-25,37.7,28.6,0.0,1003.5166666666668,11.15,63.125,87.375,33.150000000000006
2020-07-26,36.3,27.8,0.1,1002.8833333333333,12.970833333333333,66.125,92.54166666666667,32.05
2020-07-27,37.2,27.7,0.6,1003.1125000000001,14.133333333333333,64.41666666666667,62.666666666666664,32.45
2020-07-28,35.5,28.3,2.1,1004.5124999999999,10.545833333333333,69.125,49.166666666666664,31.9
2020-07-29,35.8,26.8,7.8,1004.7375000000001,7.5874999999999995,73.20833333333333,81.54166666666667,31.299999999999997
2020-07-30,35.3,26.5,10.5,1003.8874999999999,9.450000000000001,76.0,75.45833333333333,30.9
2020-07-31,31.8,26.0,20.3,1002.4666666666667,19.0625,84.375,89.45833333333333,28.9
2020-08-01,28.5,25.4,20.6,1002.0291666666667,23.004166666666666,90.95833333333333,95.08333333333333,26.95
2020-08-02,27.2,25.2,17.6,1001.6958333333333,16.770833333333332,92.20833333333333,98.41666666666667,26.2
2020-08-03,29.3,25.3,19.9,1000.8375,10.045833333333333,90.33333333333333,92.41666666666667,27.3
2020-08-04,31.1,25.5,5.9,1001.8208333333333,10.737499999999999,85.79166666666667,87.08333333333333,28.3
2020-08-05,29.3,24.9,26.1,1006.3458333333333,13.854166666666666,92.79166666666667,96.33333333333333,27.1
2020-08-06,30.7,25.5,5.6,1007.15,9.308333333333334,89.54166666666667,87.33333333333333,28.1
2020-08-07,31.7,26.1,3.3,1004.8083333333334,9.245833333333334,84.33333333333333,60.208333333333336,28.9
2020-08-08,32.3,26.0,0.6,1002.3083333333334,8.508333333333333,82.04166666666667,72.91666666666667,29.15
2020-08-09,33.7,26.7,0.1,1000.9875000000001,11.2875,76.83333333333333,73.79166666666667,30.200000000000003
2020-08-10,34.1,27.2,0.2,1001.3625000000001,11.554166666666667,74.08333333333333,91.375,30.65
2020-08-11,33.5,26.0,5.3,1004.3708333333334,15.133333333333333,82.08333333333333,91.0,29.75
2020-08-12,30.0,25.5,9.5,1008.0375,14.833333333333334,89.04166666666667,98.70833333333333,27.75
2020-08-13,29.4,25.4,12.9,1008.0124999999999,12.941666666666665,89.04166666666667,60.041666666666664,27.4
2020-08-14,30.9,25.0,7.9,1006.5458333333332,8.216666666666667,86.70833333333333,37.083333333333336,27.95
2020-08-15,30.8,25.2,8.6,1006.0375,7.866666666666667,86.54166666666667,70.91666666666667,28.0
2020-08-16,30.8,25.4,3.5,1006.2333333333332,9.3125,84.875,78.75,28.1
2020-08-17,30.0,25.0,9.3,1006.1999999999999,8.079166666666667,88.41666666666667,87.79166666666667,27.5
2020-08-18,32.5,25.0,34.0,1003.1666666666666,15.716666666666667,82.29166666666667,92.0,28.75
2020-08-19,27.3,24.8,23.5,1004.4041666666667,20.462500000000002,92.54166666666667,98.33333333333333,26.05
2020-08-20,29.5,25.0,8.3,1006.8708333333334,7.241666666666667,89.25,86.25,27.25
2020-08-21,31.6,25.6,4.7,1006.4916666666667,5.929166666666667,84.54166666666667,87.5,28.6
2020-08-22,32.6,25.3,14.0,1005.5416666666666,4.2250000000000005,86.375,78.91666666666667,28.950000000000003
2020-08-23,32.7,26.5,1.1,1003.7041666666668,6.383333333333333,81.08333333333333,72.20833333333333,29.6
2020-08-24,32.6,26.9,3.4,1001.9458333333333,9.329166666666667,81.79166666666667,25.916666666666668,29.75
2020-08-25,33.6,26.7,4.0,1000.625,9.799999999999999,80.625,32.083333333333336,30.15
2020-08-26,32.8,25.0,23.7,998.7208333333333,6.220833333333334,87.125,79.04166666666667,28.9
2020-08-27,31.2,25.0,0.7,998.4708333333333,6.1375,83.95833333333333,67.08333333333333,28.1
2020-08-28,33.3,26.2,0.3,1000.8666666666667,6.425,75.54166666666667,32.75,29.75
2020-08-29,33.5,26.2,0.1,1002.1083333333332,6.404166666666666,77.91666666666667,13.041666666666666,29.85
2020-08-30,33.6,25.6,4.9,1003.525,6.479166666666667,77.33333333333333,59.041666666666664,29.6
2020-08-31,31.7,26.9,10.9,1003.9208333333332,3.7291666666666665,85.58333333333333,68.29166666666667,29.299999999999997
2020-09-01,34.2,26.7,1.0,1003.4541666666668,7.3875,79.625,46.791666666666664,30.450000000000003
2020-09-02,33.8,26.6,0.2,1004.4625,6.120833333333334,77.79166666666667,37.625,30.2
2020-09-03,34.3,27.2,0.0,1006.2166666666667,6.695833333333333,75.91666666666667,16.208333333333332,30.75
2020-09-04,31.8,25.6,12.5,1006.2041666666668,6.354166666666667,85.83333333333333,72.875,28.700000000000003
2020-09-05,30.2,26.0,11.4,1004.3458333333333,6.6625000000000005,87.95833333333333,56.833333333333336,28.1
2020-09-06,30.9,25.1,13.2,1003.6750000000001,6.691666666666666,86.29166666666667,83.54166666666667,28.0
2020-09-07,30.4,25.0,12.8,1005.9166666666666,10.429166666666667,88.0,90.125,27.7
2020-09-08,28.0,25.6,11.0,1008.6125000000001,6.808333333333334,92.16666666666667,98.70833333333333,26.8
2020-09-09,29.9,25.0,5.3,1006.3458333333333,5.408333333333334,90.16666666666667,82.125,27.45
2020-09-10,30.5,26.1,2.7,1004.2708333333334,8.512500000000001,86.875,79.95833333333333,28.3
2020-09-11,32.1,24.5,20.0,1006.8000000000001,7.183333333333334,86.29166666666667,85.625,28.3
2020-09-12,30.6,24.9,6.0,1009.2666666666668,6.029166666666666,88.0,72.20833333333333,27.75
2020-09-13,31.0,24.7,18.7,1009.0958333333333,7.0249999999999995,85.79166666666667,65.625,27.85
2020-09-14,30.7,25.4,10.8,1007.7083333333334,6.6375,86.95833333333333,82.0,28.049999999999997
2020-09-15,28.2,25.2,50.8,1006.4333333333334,8.9125,93.08333333333333,91.70833333333333,26.7
2020-09-16,30.1,25.5,3.7,1005.5833333333334,7.895833333333333,88.58333333333333,95.125,27.8
2020-09-17,31.8,25.0,10.7,1005.5458333333332,12.170833333333334,85.29166666666667,88.125,28.4
2020-09-18,29.4,24.5,26.9,1008.1791666666667,15.766666666666666,90.54166666666667,97.625,26.95
2020-09-19,29.1,25.0,14.1,1009.6916666666666,11.987499999999999,91.20833333333333,71.625,27.05
2020-09-20,31.0,25.4,10.3,1009.0124999999999,6.791666666666667,86.91666666666667,79.125,28.2
2020-09-21,30.0,24.6,10.5,1008.3166666666666,9.120833333333334,90.375,92.95833333333333,27.3
2020-09-22,30.3,25.2,16.4,1007.9291666666667,7.3625,89.375,97.0,27.75
2020-09-23,31.0,22.1,16.9,1008.8541666666666,8.270833333333334,85.25,88.79166666666667,26.55
2020-09-24,28.6,21.8,3.1,1008.9791666666666,12.270833333333334,76.83333333333333,79.79166666666667,25.200000000000003
2020-09-25,29.6,23.1,3.2,1007.3125,9.033333333333333,80.375,74.58333333333333,26.35
2020-09-26,28.3,22.8,30.4,1007.6166666666667,10.066666666666666,87.58333333333333,95.70833333333333,25.55
2020-09-27,26.7,22.2,5.8,1008.8833333333333,13.0375,86.66666666666667,98.95833333333333,24.45
2020-09-28,29.3,22.9,2.5,1007.9583333333334,5.604166666666667,85.95833333333333,76.45833333333333,26.1
2020-09-29,29.8,24.6,5.9,1005.4416666666666,6.5874999999999995,86.70833333333333,53.625,27.200000000000003
2020-09-30,27.5,23.7,29.7,1005.7666666666668,9.875,88.04166666666667,90.375,25.6
2020-10-01,27.5,23.2,0.3,1007.7916666666666,6.870833333333334,81.04166666666667,78.20833333333333,25.35
2020-10-02,30.1,23.8,0.0,1008.5958333333333,9.625,78.20833333333333,22.166666666666668,26.950000000000003
2020-10-03,30.6,24.1,0.0,1008.5291666666667,6.870833333333334,80.79166666666667,31.958333333333332,27.35
2020-10-04,31.4,22.9,0.6,1007.8375,10.591666666666667,76.41666666666667,41.583333333333336,27.15
2020-10-05,28.5,19.9,0.1,1010.8874999999999,19.658333333333335,70.95833333333333,69.41666666666667,24.2
2020-10-06,26.5,18.4,0.0,1013.2833333333333,19.420833333333334,69.58333333333333,23.458333333333332,22.45
2020-10-07,26.5,18.4,0.0,1013.7875,21.141666666666666,68.79166666666667,26.416666666666668,22.45
2020-10-08,26.2,19.1,0.0,1014.2666666666668,19.70416666666667,67.20833333333333,57.541666666666664,22.65
2020-10-09,26.5,19.9,0.0,1013.0124999999999,18.358333333333334,65.875,40.291666666666664,23.2
2020-10-10,27.2,20.2,0.0,1010.525,13.2125,67.625,14.458333333333334,23.7
2020-10-11,28.8,22.0,0.0,1007.9250000000001,13.454166666666666,68.375,22.625,25.4
2020-10-12,29.4,21.6,1.7,1007.25,21.087500000000002,61.583333333333336,43.666666666666664,25.5
2020-10-13,26.6,22.7,19.5,1009.0124999999999,18.558333333333334,82.70833333333333,99.375,24.65
2020-10-14,26.8,22.0,4.6,1011.3375,13.2125,85.29166666666667,99.33333333333333,24.4
2020-10-15,28.3,21.6,0.0,1011.8458333333333,16.504166666666666,73.25,94.08333333333333,24.950000000000003
2020-10-16,29.1,19.1,0.2,1012.7416666666667,23.004166666666666,68.04166666666667,48.625,24.1
2020-10-17,26.5,18.0,0.0,1014.2166666666667,21.724999999999998,66.08333333333333,53.375,22.25
2020-10-18,26.7,17.9,0.0,1014.6666666666666,21.170833333333334,66.66666666666667,35.708333333333336,22.299999999999997
2020-10-19,25.7,17.7,0.0,1014.7083333333334,20.708333333333332,66.0,32.875,21.7
2020-10-20,26.1,18.2,0.0,1013.9833333333332,19.979166666666668,67.25,19.166666666666668,22.15
2020-10-21,25.5,18.4,0.0,1010.1125000000001,23.84583333333333,64.16666666666667,57.291666666666664,21.95
2020-10-22,25.6,18.8,0.0,1009.5416666666666,25.28333333333333,51.666666666666664,58.916666666666664,22.200000000000003
2020-10-23,26.4,18.8,0.0,1011.0500000000001,23.400000000000002,39.875,98.29166666666667,22.6
2020-10-24,26.4,19.3,0.0,1012.6041666666666,12.424999999999999,47.875,80.66666666666667,22.85
2020-10-25,25.8,19.4,0.0,1012.3791666666666,7.566666666666666,66.70833333333333,78.04166666666667,22.6
2020-10-26,29.4,20.4,0.0,1010.6625,9.191666666666666,62.458333333333336,62.375,24.9
2020-10-27,29.6,21.0,0.0,1011.1083333333332,11.220833333333333,62.25,33.0,25.3
2020-10-28,28.8,20.8,16.9,1014.0791666666668,11.691666666666668,78.20833333333333,94.95833333333333,24.8
2020-10-29,22.7,18.9,17.3,1016.6666666666666,16.941666666666666,86.29166666666667,89.58333333333333,20.799999999999997
2020-10-30,25.9,19.6,0.5,1016.2291666666666,9.754166666666666,75.29166666666667,55.916666666666664,22.75
2020-10-31,26.3,19.5,0.0,1014.9208333333332,6.220833333333334,76.79166666666667,48.0,22.9
2020-11-01,27.9,20.8,0.0,1013.3249999999999,9.983333333333333,67.83333333333333,15.083333333333334,24.35
2020-11-02,27.9,18.6,0.0,1014.8541666666666,22.004166666666666,61.0,69.79166666666667,23.25
2020-11-03,26.3,18.9,0.0,1015.4375,15.645833333333334,55.541666666666664,60.625,22.6
2020-11-04,26.2,17.8,0.0,1015.1625,9.345833333333333,66.04166666666667,15.458333333333334,22.0
2020-11-05,26.6,18.3,0.0,1015.3000000000001,6.033333333333332,69.70833333333333,2.375,22.450000000000003
2020-11-06,28.5,20.2,0.0,1014.2541666666666,15.275,58.458333333333336,19.958333333333332,24.35
2020-11-07,28.6,21.2,0.0,1015.1416666666668,20.783333333333335,52.125,39.791666666666664,24.9
2020-11-08,28.4,19.3,0.0,1016.4791666666666,21.72083333333333,34.25,15.458333333333334,23.85
2020-11-09,27.0,18.1,0.0,1016.5041666666666,19.45,33.25,25.416666666666668,22.55
2020-11-10,26.2,16.5,0.0,1018.0041666666666,14.516666666666666,41.25,33.625,21.35
2020-11-11,26.5,16.2,0.0,1018.5875,13.316666666666668,45.833333333333336,0.0,21.35
2020-11-12,27.1,17.2,0.0,1016.4499999999999,16.795833333333334,42.333333333333336,0.125,22.15
2020-11-13,27.6,18.8,0.0,1015.025,19.258333333333333,38.0,71.0,23.200000000000003
2020-11-14,25.8,18.0,0.1,1016.4666666666667,14.237499999999999,64.29166666666667,95.16666666666667,21.9
2020-11-15,22.8,18.7,1.8,1017.0958333333333,7.970833333333334,85.54166666666667,76.66666666666667,20.75
2020-11-16,28.8,19.6,0.0,1014.5375,6.9875,75.54166666666667,36.0,24.200000000000003
2020-11-17,29.2,21.1,0.0,1011.9916666666667,10.6625,72.70833333333333,41.291666666666664,25.15
2020-11-18,30.0,21.4,0.0,1010.0291666666667,9.354166666666666,76.25,38.0,25.7
2020-11-19,30.1,22.4,0.4,1009.3291666666668,7.170833333333333,79.79166666666667,42.875,26.25
2020-11-20,29.7,22.1,1.0,1010.3833333333333,6.8875,78.29166666666667,37.541666666666664,25.9
2020-11-21,28.5,21.3,2.5,1012.9375,10.770833333333334,82.41666666666667,48.916666666666664,24.9
2020-11-22,27.8,17.5,0.8,1016.4791666666666,17.900000000000002,66.375,61.458333333333336,22.65
2020-11-23,24.6,16.6,0.0,1018.5708333333333,16.341666666666665,65.70833333333333,48.041666666666664,20.6
2020-11-24,25.2,17.4,0.0,1017.6958333333333,13.5875,64.20833333333333,35.0,21.299999999999997
2020-11-25,27.3,17.5,0.0,1016.8541666666666,10.058333333333334,69.875,9.083333333333334,22.4
2020-11-26,26.7,14.2,0.0,1018.8208333333333,19.966666666666665,61.833333333333336,19.375,20.45
2020-11-27,24.1,12.0,0.0,1020.9541666666668,22.741666666666664,60.291666666666664,40.291666666666664,18.05
2020-11-28,22.1,11.3,0.0,1021.4499999999999,21.775000000000002,59.0,16.125,16.700000000000003
2020-11-29,20.9,11.1,0.0,1021.6374999999999,22.425,56.5,30.208333333333332,16.0
2020-11-30,21.2,11.2,0.0,1022.0541666666667,21.400000000000002,58.791666666666664,1.25,16.2
2020-12-01,21.8,11.9,0.0,1020.6374999999999,19.179166666666667,60.541666666666664,2.4583333333333335,16.85
2020-12-02,22.3,11.2,0.0,1019.9208333333332,21.308333333333334,59.5,4.083333333333333,16.75
2020-12-03,20.0,9.6,0.0,1020.8958333333334,23.933333333333334,56.625,13.666666666666666,14.8
2020-12-04,18.3,7.9,0.0,1021.1958333333333,22.991666666666664,54.541666666666664,6.75,13.100000000000001
2020-12-05,19.0,9.1,0.0,1020.0375,17.745833333333334,57.625,0.7083333333333334,14.05
2020-12-06,20.9,10.0,0.0,1018.9875000000001,12.020833333333334,62.541666666666664,1.375,15.45
2020-12-07,22.0,10.5,0.0,1019.9041666666667,20.891666666666666,58.541666666666664,9.333333333333334,16.25
2020-12-08,21.0,11.4,0.0,1018.15,17.916666666666668,60.25,12.0,16.2
2020-12-09,21.7,12.4,0.0,1015.7875,13.424999999999999,60.0,68.20833333333333,17.05
2020-12-10,22.5,15.3,0.8,1014.9666666666667,15.191666666666668,58.333333333333336,74.04166666666667,18.9
2020-12-11,22.9,15.3,1.0,1014.25,14.229166666666666,64.45833333333333,69.33333333333333,19.1
2020-12-12,22.4,16.4,2.6,1012.6875,9.779166666666667,68.66666666666667,64.75,19.4
2020-12-13,22.4,11.9,2.5,1013.2083333333334,13.154166666666667,77.04166666666667,98.125,17.15
2020-12-14,13.0,7.2,1.1,1020.1541666666667,26.325,71.5,99.83333333333333,10.1
2020-12-15,14.4,7.0,0.0,1022.7458333333334,21.3625,61.25,80.5,10.7
2020-12-16,12.4,7.2,1.0,1022.9333333333334,20.816666666666666,64.625,76.91666666666667,9.8
2020-12-17,14.6,7.8,0.0,1021.3249999999999,16.95,65.66666666666667,88.08333333333333,11.2
2020-12-18,16.4,7.6,0.0,1022.15,23.4875,59.083333333333336,24.666666666666668,12.0
